missing_ratio,active_ratio,n_active_samples,P_mean,P_max,P_std,P_cv,P_maroc,V_mean,V_std,V_range,I_mean,I_std,delta_E,energy_reset_flag,window_start,window_end,window_mid,n_samples,window_valid,z_P_mean,abs_z_P_mean,z_P_max,abs_z_P_max,z_P_std,abs_z_P_std,z_P_cv,abs_z_P_cv,z_P_maroc,abs_z_P_maroc,z_V_mean,abs_z_V_mean,z_V_std,abs_z_V_std,z_V_range,abs_z_V_range,z_I_mean,abs_z_I_mean,z_I_std,abs_z_I_std,z_delta_E,abs_z_delta_E,drift_magnitude,above_warning_tau,above_critical_tau,HI_cal,low_HI_flag,above_tau,persist_count,persistent_alarm
0.0,0.5069444444444444,73,1747.5837900481185,3189.0772388049627,1139.8107409072038,0.6522209388447113,105.04866486949257,246.56475048828017,0.2580055914629977,1.0043716566185878,4.93594946873351,3.2459178154655,23.319666666666663,0,2026-02-01 10:00:00,2026-02-02 09:50:00,2026-02-01 22:00:00,144,True,1.2592083313873388,1.2592083313873388,1.0523385859129444,1.0523385859129444,1.2438071975719094,1.2438071975719094,0.4338544447024554,0.4338544447024554,1.5419109620719464,1.5419109620719464,-1.6380491348560815,1.6380491348560815,-1.167900280570885,1.167900280570885,-1.229635639093638,1.229635639093638,1.1033121668575196,1.1033121668575196,1.3002154706495483,1.3002154706495483,1.3026031906362252,1.3026031906362252,1.2066214003918627,False,False,0.22357151078038667,True,False,0,False
0.0,0.5069444444444444,73,1746.5618149246166,3189.0772388049627,1140.8880961533614,0.6532194198631234,104.19388375373973,246.56001025796172,0.25756989537611796,1.0043716566185878,4.966213941251346,3.210389107796031,23.121499999999994,0,2026-02-01 11:00:00,2026-02-02 10:50:00,2026-02-01 23:00:00,144,True,1.256332861580787,1.256332861580787,1.0523385859129444,1.0523385859129444,1.2480209738603445,1.2480209738603445,0.4502148322213647,0.4502148322213647,1.498187889738767,1.498187889738767,-1.6465585129180522,1.6465585129180522,-1.1693199758711652,1.1693199758711652,-1.229635639093638,1.229635639093638,1.1346324100456409,1.1346324100456409,1.2514814205239353,1.2514814205239353,1.261045473860224,1.261045473860224,1.1997971432388057,False,False,0.26506317113731814,True,False,0,False
0.0,0.5069444444444444,73,1745.4259561567949,3189.0772388049627,1141.6114530898312,0.6540589409759064,103.44288423027436,246.5605670361109,0.2574247705888573,1.0043716566185878,4.987585862828102,3.192097293959827,22.902833333333323,0,2026-02-01 12:00:00,2026-02-02 11:50:00,2026-02-02 00:00:00,144,True,1.2531369642284265,1.2531369642284265,1.0523385859129444,1.0523385859129444,1.2508501839262374,1.2508501839262374,0.46397061774173504,0.46397061774173504,1.45977336948145,1.45977336948145,-1.6455590180729058,1.6455590180729058,-1.1697928581958694,1.1697928581958694,-1.229635639093638,1.229635639093638,1.156749887255493,1.156749887255493,1.226390888645457,1.226390888645457,1.215188682934981,1.215188682934981,1.1930351541353763,False,False,0.3069041736701485,False,False,0,False
0.0,0.5069444444444444,73,1730.9183849013234,3189.0772388049627,1139.2826127428532,0.6581954539408316,100.1872138944622,246.59203508327872,0.27042442513704346,1.0043716566185878,4.981966838573804,3.1919349059657365,22.340333333333326,0,2026-02-01 13:00:00,2026-02-02 12:50:00,2026-02-02 01:00:00,144,True,1.2123178854150813,1.2123178854150813,1.0523385859129444,1.0523385859129444,1.2417415707100805,1.2417415707100805,0.5317485262199511,0.5317485262199511,1.293241953470546,1.293241953470546,-1.589069461187721,1.589069461187721,-1.1274340924802997,1.1274340924802997,-1.229635639093638,1.229635639093638,1.1509348443526033,1.1509348443526033,1.2261681441336827,1.2261681441336827,1.0972262824984782,1.0972262824984782,1.159259725952275,False,False,0.34832658356663715,False,False,0,False
0.0,0.5069444444444444,73,1676.689747558597,3189.0772388049627,1124.0161098807766,0.6703781130928137,90.39943836655291,246.64050242558733,0.2720238747616007,1.0064634718317222,4.9035594088915335,3.195927318869147,21.23233333333333,0,2026-02-01 14:00:00,2026-02-02 13:50:00,2026-02-02 02:00:00,144,True,1.0597380370963478,1.0597380370963478,1.0523385859129444,1.0523385859129444,1.1820308782555946,1.1820308782555946,0.7313647643475385,0.7313647643475385,0.7925855754798063,0.7925855754798063,-1.5020637860081965,1.5020637860081965,-1.1222223607631725,1.1222223607631725,-1.2270829482732935,1.2270829482732935,1.0697921856144754,1.0697921856144754,1.2316444607046946,1.2316444607046946,0.8648665675053309,0.8648665675053309,1.075975468178309,False,False,0.38981269047421013,False,False,0,False
0.0,0.5069444444444444,73,1610.4318997317894,3189.0772388049627,1100.2824837940216,0.6832219874022906,80.35758614970679,246.7216655352033,0.3267081128479702,1.6179241319399011,4.781858983995893,3.1755777459656787,19.459833333333336,0,2026-02-01 15:00:00,2026-02-02 14:50:00,2026-02-02 03:00:00,144,True,0.8733123242862134,0.8733123242862134,1.0523385859129444,1.0523385859129444,1.0892033812905666,1.0892033812905666,0.9418151956250315,0.9418151956250315,0.2789328721797789,0.2789328721797789,-1.3563646241510676,1.3563646241510676,-0.9440363312153213,0.9440363312153213,-0.48090326459021426,0.48090326459021426,0.9438462633261312,0.9438462633261312,1.2037313399928862,1.2037313399928862,0.49315393679652814,0.49315393679652814,0.8779671017606077,False,False,0.43328959903564906,False,False,0,False
0.0,0.5069444444444444,73,1502.3290171208937,3189.0772388049627,1020.9234596878919,0.6795605006450972,79.72755604240001,246.80819340356953,0.46515110529437986,1.948623938908014,4.570191813835159,3.0646229064314876,17.435999999999993,0,2026-02-01 16:00:00,2026-02-02 15:50:00,2026-02-02 04:00:00,144,True,0.5691497592683283,0.5691497592683283,1.0523385859129444,1.0523385859129444,0.778812565220938,0.778812565220938,0.8818207228825186,0.8818207228825186,0.24670608166441588,0.24670608166441588,-1.2010349681300618,1.2010349681300618,-0.49292632207910947,0.49292632207910947,-0.0773425885626428,0.0773425885626428,0.7247951220756567,0.7247951220756567,1.0515367045492428,1.0515367045492428,0.06873395798157475,0.06873395798157475,0.6495633980297666,False,False,0.44189788164799637,False,False,0,False
0.0,0.5069444444444444,73,1346.734421327439,3147.667316589439,889.443244445208,0.6604444274232361,84.11790704312797,246.90127261923766,0.5931367105621009,2.169609947099076,4.246615266503826,2.8119066143532123,14.893499999999992,0,2026-02-01 17:00:00,2026-02-02 16:50:00,2026-02-02 05:00:00,144,True,0.13136262338035112,0.13136262338035112,0.9894548777225098,0.9894548777225098,0.26456416353179907,0.26456416353179907,0.5685985784627114,0.5685985784627114,0.4712777653799694,0.4712777653799694,-1.0339447251202467,1.0339447251202467,-0.07589121946115435,0.07589121946115435,0.19233178372030973,0.19233178372030973,0.3899306651974727,0.3899306651974727,0.7048905906438616,0.7048905906438616,-0.46445609199142074,0.46445609199142074,0.4806093713283461,False,False,0.4602475699413506,False,False,0,False
0.0,0.5069444444444444,73,1205.5730334300217,2829.1402102455268,728.9211142795516,0.6046262594320346,83.69621874826164,247.0199620367899,0.7089822305624522,2.318373224178316,3.888143911133071,2.4026882733713166,14.03866666666666,0,2026-02-01 18:00:00,2026-02-02 17:50:00,2026-02-02 06:00:00,144,True,-0.26581466539654897,0.26581466539654897,0.5057503804808994,0.5057503804808994,-0.36327363488569425,0.36327363488569425,-0.34599753512587994,0.34599753512587994,0.44970790675919625,0.44970790675919625,-0.8208805788536009,0.8208805788536009,0.30158598369867196,0.30158598369867196,0.37387107525054,0.37387107525054,0.018954101189272588,0.018954101189272588,0.1435736036241089,0.1435736036241089,-0.643723988832554,0.643723988832554,0.3848303140088152,False,False,0.4955615235188694,False,False,0,False
0.0,0.5069444444444444,73,1100.9147390597288,1872.5971686945843,618.2500921402217,0.5615785397756408,74.30577090568431,247.15452089009207,0.7854120204515074,2.352676289974397,3.5473564811814753,1.906172743177027,13.996666666666655,0,2026-02-01 19:00:00,2026-02-02 18:50:00,2026-02-02 07:00:00,144,True,-0.5602854001006826,0.5602854001006826,-0.9468235505546639,0.9468235505546639,-0.7961326482620098,0.7961326482620098,-1.0513463223307038,1.0513463223307038,-0.03062468680815522,0.03062468680815522,-0.5793285703198603,0.5793285703198603,0.5506288756924773,0.5506288756924773,0.41573190531694376,0.41573190531694376,-0.33372163684807166,0.33372163684807166,-0.5374872714785147,0.5374872714785147,-0.6525318480651473,0.6525318480651473,0.5867857014342938,False,False,0.537356812910883,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-01 20:00:00,2026-02-02 19:50:00,2026-02-02 08:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.5765256649156142,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-01 21:00:00,2026-02-02 20:50:00,2026-02-02 09:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.6161131095566872,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-01 22:00:00,2026-02-02 21:50:00,2026-02-02 10:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.655636857186676,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-01 23:00:00,2026-02-02 22:50:00,2026-02-02 11:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.6931698031627984,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-02 00:00:00,2026-02-02 23:50:00,2026-02-02 12:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.7265998847661865,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-02 01:00:00,2026-02-03 00:50:00,2026-02-02 13:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.7491685298430721,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-02 02:00:00,2026-02-03 01:50:00,2026-02-02 14:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.7540932396061975,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-02 03:00:00,2026-02-03 02:50:00,2026-02-02 15:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.7518161443948138,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-02 04:00:00,2026-02-03 03:50:00,2026-02-02 16:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.7518161443948138,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-02 05:00:00,2026-02-03 04:50:00,2026-02-02 17:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.7518161443948138,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-02 06:00:00,2026-02-03 05:50:00,2026-02-02 18:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.7518161443948138,False,False,0,False
0.0,0.5138888888888888,74,1053.4476313438317,1837.431745056661,603.3247530948817,0.5727145180938279,52.96088023656956,247.26206872942183,0.8117104237323629,2.352676289974397,3.36124232944304,1.6027873748078105,14.051333333333325,0,2026-02-02 07:00:00,2026-02-03 06:50:00,2026-02-02 19:00:00,144,True,-0.6938407400522958,0.6938407400522958,-1.0002245742738343,1.0002245742738343,-0.8545089730540526,0.8545089730540526,-0.868880239022018,0.868880239022018,-1.1224412717446919,1.1224412717446919,-0.38626511915304024,0.38626511915304024,0.6363209915204907,0.6363209915204907,0.41573190531694376,0.41573190531694376,-0.5263283472331054,0.5263283472331054,-0.9536351901428457,0.9536351901428457,-0.6410676503338362,0.6410676503338362,0.7362950001679232,False,False,0.7518161443948138,False,False,0,False
0.0,0.5138888888888888,74,1053.4333962514697,1837.431745056661,603.3499080462828,0.5727461362251215,61.94750526613737,247.33014979623545,0.8113942903283204,2.352676289974397,3.3476028883150257,1.6253460431864208,14.030999999999992,0,2026-02-02 08:00:00,2026-02-03 07:50:00,2026-02-02 20:00:00,144,True,-0.69388079247367,0.69388079247367,-1.0002245742738343,1.0002245742738343,-0.854410586437262,0.854410586437262,-0.8683621671998719,0.8683621671998719,-0.6627646961187903,0.6627646961187903,-0.26405005839430973,0.26405005839430973,0.6352908856244407,0.6352908856244407,0.41573190531694376,0.41573190531694376,-0.5404435978071143,0.5404435978071143,-0.9226918953357844,0.9226918953357844,-0.645331772660726,0.645331772660726,0.6821075392402499,False,False,0.7533995242463853,False,False,0,False
0.0,0.5138888888888888,74,1053.974482017471,1837.431745056661,602.4631079223956,0.5716107150882598,62.046719951010694,247.45695346116042,0.7527845493360344,2.352676289974397,3.324367017452861,1.6625226663749335,14.03349999999999,0,2026-02-02 09:00:00,2026-02-03 08:50:00,2026-02-02 21:00:00,144,True,-0.6923583720672317,0.6923583720672317,-1.0002245742738343,1.0002245742738343,-0.8578790592069864,0.8578790592069864,-0.8869663564169697,0.8869663564169697,-0.6576897467975137,0.6576897467975137,-0.03641970037330683,0.03641970037330683,0.4443137886454392,0.4443137886454392,0.41573190531694376,0.41573190531694376,-0.5644900478373232,0.5644900478373232,-0.8716974309486962,0.8716974309486962,-0.6448074953254532,0.6448074953254532,0.6429616797463363,False,False,0.7584287665383789,False,False,0,False
