rtc_time,gmt_time,channel_name,phase,voltage,current,power,pf,import_kwh,export_kwh,is_active_generation,is_active_window,is_valid,status,voltage_kf,current_kf,power_kf
2026-04-01 08:00:00,2026-04-01 00:00:23,SOLAR,Phase_C,249.8,0.99,211.0,0.85,26171.72,3.672,True,True,True,active,248.6540788288122,0.2048092528049891,28.166602319638532
2026-04-01 08:10:00,2026-04-01 00:10:14,SOLAR,Phase_C,250.2,0.92,182.0,0.79,26171.752,3.672,True,True,True,active,248.7067860554277,0.2291932391868715,42.801673547822325
2026-04-01 08:20:00,2026-04-01 00:20:54,SOLAR,Phase_C,249.4,0.88,136.0,0.62,26171.78,3.672,True,True,True,active,248.73028914389545,0.2512585322966812,51.66799108662281
2026-04-01 08:30:00,2026-04-01 00:30:40,SOLAR,Phase_C,248.6,0.89,163.0,0.74,26171.804,3.672,True,True,True,active,248.7258948443437,0.2728015500899105,62.2592554943918
2026-04-01 08:40:00,2026-04-01 00:40:26,SOLAR,Phase_C,248.4,0.95,199.0,0.84,26171.832,3.672,True,True,True,active,248.71495723360968,0.2955295347860738,75.26752851198299
2026-04-01 08:50:00,2026-04-01 00:50:12,SOLAR,Phase_C,247.4,1.29,300.0,0.94,26171.876,3.672,True,True,True,active,248.671028236628,0.3287519765113037,96.64629127963964
2026-04-01 09:00:00,2026-04-01 01:00:56,SOLAR,Phase_C,247.1,2.43,595.0,0.99,26171.95,3.672,True,True,True,active,248.6187716070609,0.3986451439490857,144.0541533975298
2026-04-01 09:10:00,2026-04-01 01:10:42,SOLAR,Phase_C,248.5,3.2,791.0,0.99,26172.068,3.672,True,True,True,active,248.6148369828006,0.491447447891955,205.5969571840232
2026-04-01 09:20:00,2026-04-01 01:20:28,SOLAR,Phase_C,249.5,3.21,797.0,1.0,26172.2,3.672,True,True,True,active,248.64404859306148,0.5811634618722739,261.85572024547633
2026-04-01 09:30:00,2026-04-01 01:30:14,SOLAR,Phase_C,249.7,3.45,859.0,1.0,26172.336,3.672,True,True,True,active,248.6787717726636,0.6755003089164104,318.6603417237446
2026-04-01 09:40:00,2026-04-01 01:40:00,SOLAR,Phase_C,249.8,3.59,893.0,1.0,26172.482,3.672,True,True,True,active,248.7155176272884,0.7710167964088731,373.2953952271739
2026-04-01 09:50:00,2026-04-01 01:50:44,SOLAR,Phase_C,250.4,4.36,1090.0,1.0,26172.65,3.672,True,True,True,active,248.7705488512177,0.8882671408203217,441.4729257492891
2026-04-01 10:00:00,2026-04-01 02:00:30,SOLAR,Phase_C,249.9,5.31,1325.0,1.0,26172.838,3.672,True,True,True,active,248.80733824376813,1.0322953850562735,525.5194406191937
2026-04-01 10:10:00,2026-04-01 02:10:16,SOLAR,Phase_C,250.2,6.14,1536.0,1.0,26173.08,3.672,True,True,True,active,248.8525750785339,1.1982052972546966,621.6423278030267
2026-04-01 10:20:00,2026-04-01 02:20:08,SOLAR,Phase_C,251.0,6.11,1533.0,1.0,26173.336,3.672,True,True,True,active,248.9221463642033,1.3573353646195816,708.3358958191693
2026-04-01 10:30:00,2026-04-01 02:30:53,SOLAR,Phase_C,248.5,5.6,1389.0,1.0,26173.58,3.672,True,True,True,active,248.90850335683595,1.4944506160721147,773.0844684964192
2026-04-01 10:40:00,2026-04-01 02:40:39,SOLAR,Phase_C,247.5,5.77,1427.0,1.0,26173.81,3.672,True,True,True,active,248.8630877375074,1.6323109358919987,835.2884886505221
2026-04-01 10:50:00,2026-04-01 02:50:25,SOLAR,Phase_C,248.4,7.48,1855.0,1.0,26174.07,3.672,True,True,True,active,248.8481882201546,1.8204561568244773,932.288921463745
2026-04-01 11:00:00,2026-04-01 03:00:11,SOLAR,Phase_C,248.8,10.43,2594.0,1.0,26174.398,3.672,True,True,True,active,248.8466409402588,2.0969007745715658,1090.3596650747338
2026-04-01 11:10:00,2026-04-01 03:10:55,SOLAR,Phase_C,247.9,13.19,3268.0,1.0,26174.918,3.672,True,True,True,active,248.81630298238733,2.452412524225436,1297.508183260573
2026-04-01 11:20:00,2026-04-01 03:20:41,SOLAR,Phase_C,248.0,8.68,2152.0,1.0,26175.332,3.672,True,True,True,active,248.7901888149047,2.65163789258006,1378.7918598923743
2026-04-01 11:30:00,2026-04-01 03:30:27,SOLAR,Phase_C,247.6,9.9,2450.0,1.0,26175.736,3.672,True,True,True,active,248.7521775801521,2.883129896358272,1480.6906654117258
2026-04-01 11:40:00,2026-04-01 03:40:13,SOLAR,Phase_C,247.3,8.97,2218.0,1.0,26176.09,3.672,True,True,True,active,248.70587216252864,3.077221215506486,1550.8272793763942
2026-04-01 11:50:00,2026-04-01 03:50:58,SOLAR,Phase_C,247.2,6.6,1631.0,1.0,26176.536,3.672,True,True,True,active,248.65792553500225,3.189385691642586,1558.453713946879
2026-04-01 12:00:00,2026-04-01 04:00:43,SOLAR,Phase_C,247.7,6.55,1622.0,1.0,26176.78,3.672,True,True,True,active,248.6274677062463,3.296238480694134,1564.4985564434303
2026-04-01 12:10:00,2026-04-01 04:10:29,SOLAR,Phase_C,249.4,15.49,3862.0,1.0,26177.2,3.672,True,True,True,active,248.65199886145533,3.683441784466535,1783.0484090433738
2026-04-01 12:20:00,2026-04-01 04:20:15,SOLAR,Phase_C,249.6,17.24,4301.0,1.0,26177.828,3.672,True,True,True,active,248.6820650970296,4.113393454682341,2022.5685434628683
2026-04-01 12:30:00,2026-04-01 04:30:01,SOLAR,Phase_C,249.8,10.15,2536.0,1.0,26178.262,3.672,True,True,True,active,248.7174801666868,4.304627166705544,2071.408701725218
2026-04-01 12:40:00,2026-04-01 04:40:46,SOLAR,Phase_C,246.1,8.34,2051.0,1.0,26178.748,3.672,True,True,True,active,248.63465030693763,4.432326077310988,2069.467324556408
2026-04-01 12:50:00,2026-04-01 04:50:32,SOLAR,Phase_C,246.6,11.01,2714.0,1.0,26179.076,3.672,True,True,True,active,248.5703291381449,4.640265335080395,2130.778471124678
2026-04-01 13:00:00,2026-04-01 05:00:18,SOLAR,Phase_C,245.4,4.73,1158.0,1.0,26179.468,3.672,True,True,True,active,248.4702010213488,4.643099414009811,2038.242962698327
2026-04-01 13:10:00,2026-04-01 05:10:04,SOLAR,Phase_C,246.0,9.81,2412.0,1.0,26179.808,3.672,True,True,True,active,248.3922544864737,4.806139584927626,2073.796581858462
2026-04-01 13:20:00,2026-04-01 05:20:48,SOLAR,Phase_C,246.8,18.35,4527.0,1.0,26180.264,3.672,True,True,True,active,248.34205335062924,5.233154978717401,2307.1574201416915
2026-04-01 13:30:00,2026-04-01 05:30:34,SOLAR,Phase_C,250.8,15.03,3767.0,1.0,26180.836,3.672,True,True,True,active,248.41948746433087,5.541790648856711,2446.0248582221284
2026-04-01 13:40:00,2026-04-01 05:40:20,SOLAR,Phase_C,251.3,17.13,4306.0,1.0,26181.484,3.672,True,True,True,active,248.5101670179447,5.906591578598634,2622.954876182735
2026-04-01 13:50:00,2026-04-01 05:50:06,SOLAR,Phase_C,249.3,17.65,4397.0,1.0,26182.208,3.672,True,True,True,active,248.53501403277647,6.276022394798318,2791.7108018164586
2026-04-01 14:00:00,2026-04-01 06:00:50,SOLAR,Phase_C,247.2,4.76,1175.0,1.0,26182.584,3.672,True,True,True,active,248.49304368594815,6.228361483267064,2637.921296783057
2026-04-01 14:10:00,2026-04-01 06:10:37,SOLAR,Phase_C,251.3,5.53,1389.0,1.0,26182.776,3.672,True,True,True,active,248.58123533199364,6.206419692283092,2519.117745656057
2026-04-01 14:20:00,2026-04-01 06:20:22,SOLAR,Phase_C,247.8,5.49,1358.0,1.0,26183.022,3.672,True,True,True,active,248.5567037828924,6.1839234172957225,2408.666502919276
2026-04-01 14:30:00,2026-04-01 06:30:09,SOLAR,Phase_C,247.6,3.25,802.0,1.0,26183.178,3.672,True,True,True,active,248.52667849843672,6.091844879768676,2255.832468378162
2026-04-01 14:40:00,2026-04-01 06:40:53,SOLAR,Phase_C,247.1,3.6,886.0,1.0,26183.332,3.672,True,True,True,active,248.48192607033596,6.0136800311763885,2125.5272555544598
2026-04-01 14:50:00,2026-04-01 06:50:39,SOLAR,Phase_C,247.3,3.45,850.0,1.0,26183.48,3.672,True,True,True,active,248.44486865907783,5.933299923118948,2004.192820204181
2026-04-01 15:00:00,2026-04-01 07:00:25,SOLAR,Phase_C,247.4,3.7,913.0,1.0,26183.616,3.672,True,True,True,active,248.4121230289629,5.863309486921279,1900.3931850388
2026-04-01 15:10:00,2026-04-01 07:10:11,SOLAR,Phase_C,246.8,3.94,971.0,1.0,26183.772,3.672,True,True,True,active,248.3616210322597,5.803059141493109,1811.9847285382364
2026-04-01 15:20:00,2026-04-01 07:21:01,SOLAR,Phase_C,247.8,4.16,1029.0,1.0,26183.936,3.672,True,True,True,active,248.34403436455295,5.75160819239374,1737.5033657493443
2026-04-01 15:30:00,2026-04-01 07:31:39,SOLAR,Phase_C,249.5,5.02,1252.0,1.0,26184.192,3.672,True,True,True,active,248.38021909762628,5.728706951782225,1691.3198951623442
2026-04-01 15:40:00,2026-04-01 07:40:27,SOLAR,Phase_C,249.0,7.96,1982.0,1.0,26184.496,3.672,True,True,True,active,248.399613155362,5.798528119289384,1718.9708178474964
2026-04-01 15:50:00,2026-04-01 07:50:12,SOLAR,Phase_C,249.2,6.59,1640.0,1.0,26184.812,3.672,True,True,True,active,248.42465058085145,5.823286669949014,1711.4587248741127
2026-04-01 16:00:00,2026-04-01 08:00:04,SOLAR,Phase_C,248.7,6.83,1697.0,1.0,26185.152,3.672,True,True,True,active,248.43326134616595,5.854768749159029,1710.083339785518
2026-04-01 16:10:00,2026-04-01 08:10:49,SOLAR,Phase_C,248.9,4.02,997.0,1.0,26185.37,3.672,True,True,True,active,248.4478530939744,5.797407991367465,1642.2513421986043
2026-04-01 16:20:00,2026-04-01 08:20:35,SOLAR,Phase_C,247.9,3.99,987.0,1.0,26185.53,3.672,True,True,True,active,248.4307300400811,5.740917766554023,1579.9206090008724
2026-04-01 16:30:00,2026-04-01 08:30:21,SOLAR,Phase_C,247.1,3.31,815.0,1.0,26185.678,3.672,True,True,True,active,248.3891487690414,5.664958971395152,1507.1575953733998
2026-04-01 16:40:00,2026-04-01 08:40:10,SOLAR,Phase_C,248.6,3.44,851.0,1.0,26185.796,3.672,True,True,True,active,248.39573567303785,5.595452186569127,1444.740655044161
2026-04-01 16:50:00,2026-04-01 08:50:51,SOLAR,Phase_C,247.8,3.49,860.0,0.99,26185.948,3.672,True,True,True,active,248.3771292675751,5.529693329346581,1389.117245663615
2026-04-01 17:00:00,2026-04-01 09:00:37,SOLAR,Phase_C,248.9,3.44,853.0,1.0,26186.092,3.672,True,True,True,active,248.39345650809983,5.464440249578691,1338.119134355121
2026-04-01 17:10:00,2026-04-01 09:10:23,SOLAR,Phase_C,248.3,2.86,706.0,0.99,26186.218,3.672,True,True,True,active,248.3905387913253,5.383129497026158,1277.988850880705
2026-04-01 17:20:00,2026-04-01 09:20:10,SOLAR,Phase_C,249.3,3.08,764.0,0.99,26186.336,3.672,True,True,True,active,248.4189270064656,5.311238870978576,1229.095701451694
2026-04-01 17:30:00,2026-04-01 09:30:53,SOLAR,Phase_C,249.1,3.35,831.0,1.0,26186.472,3.672,True,True,True,active,248.44018257746788,5.25003067087343,1191.2268788537428
2026-04-01 17:40:00,2026-04-01 09:40:40,SOLAR,Phase_C,246.8,3.28,806.0,1.0,26186.608,3.672,True,True,True,active,248.38900248068228,5.188558026430661,1154.5822020137125
2026-04-01 17:50:00,2026-04-01 09:50:25,SOLAR,Phase_C,244.2,3.49,848.0,1.0,26186.744,3.672,True,True,True,active,248.2583090914836,5.135564430401891,1125.4185939381398
2026-04-01 18:00:00,2026-04-01 10:00:14,SOLAR,Phase_C,245.3,3.1,755.0,0.99,26186.878,3.672,True,True,True,active,248.16602545827763,5.072065561469235,1090.1825540620805
2026-04-01 18:10:00,2026-04-01 10:10:56,SOLAR,Phase_C,244.5,2.62,636.0,0.99,26187.002,3.672,True,True,True,active,248.0516801005955,4.995584283071889,1046.9784740150026
2026-04-01 18:20:00,2026-04-01 10:20:42,SOLAR,Phase_C,245.8,4.23,1037.0,1.0,26187.13,3.672,True,True,True,active,247.98145777079347,4.971708283988848,1046.0292724523697
2026-04-01 18:30:00,2026-04-01 10:30:28,SOLAR,Phase_C,245.1,2.12,510.0,0.98,26187.252,3.672,True,True,True,active,247.89160538188725,4.882783572206767,995.039529711108
2026-04-01 18:40:00,2026-04-01 10:40:19,SOLAR,Phase_C,243.6,1.24,283.0,0.94,26187.312,3.672,True,True,True,active,247.7577952154056,4.769203353878448,927.3068249796228
2026-04-01 18:50:00,2026-04-01 10:50:00,SOLAR,Phase_C,243.2,0.84,138.0,0.68,26187.342,3.672,True,True,True,active,247.61570013480733,4.646705426510168,852.2240748171297
2026-04-01 19:00:00,2026-04-01 11:00:44,SOLAR,Phase_C,243.2,0.88,87.0,0.41,26187.362,3.672,True,True,True,active,247.4780484675036,4.52928502513054,779.4321943896634
2026-04-01 19:10:00,2026-04-01 11:10:30,SOLAR,Phase_C,242.2,0.86,30.0,0.14,26187.372,3.672,True,True,True,active,247.3135296651246,4.414911998501801,708.1425153594239
2026-04-01 19:20:00,2026-04-01 11:20:16,SOLAR,Phase_C,241.7,0.72,-1.0,-0.01,26187.376,3.672,False,True,True,active,247.13856881297616,4.299750061104786,640.6853889066656
2026-04-01 19:30:00,2026-04-01 11:30:02,SOLAR,Phase_C,242.2,0.68,-10.0,-0.06,26187.376,3.672,False,True,True,active,246.98465735346105,4.186939845011236,578.7889920493993
2026-04-01 19:40:00,2026-04-01 11:40:46,SOLAR,Phase_C,244.8,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,246.9165772342304,4.061137349924348,523.7317343356948
2026-04-01 19:50:00,2026-04-01 11:50:32,SOLAR,Phase_C,247.7,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,246.9409891750572,3.9392638765921695,473.9117939677005
2026-04-01 20:00:00,2026-04-01 12:00:19,SOLAR,Phase_C,246.2,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,246.91790103121548,3.82119593122686,428.8309715411267
2026-04-01 20:10:00,2026-04-01 12:10:04,SOLAR,Phase_C,247.6,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,246.9391529114152,3.706813972463205,388.038458831256
2026-04-01 20:20:00,2026-04-01 12:20:49,SOLAR,Phase_C,245.6,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,246.8974319207317,3.5960022784861194,351.12633071065505
2026-04-01 20:30:00,2026-04-01 12:30:35,SOLAR,Phase_C,247.8,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,246.9255496634752,3.488648819189568,317.7254658978697
2026-04-01 20:40:00,2026-04-01 12:40:21,SOLAR,Phase_C,246.6,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,246.91540832581708,3.384645133128624,287.5018557445886
2026-04-01 20:50:00,2026-04-01 12:50:07,SOLAR,Phase_C,247.5,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,246.9336183073442,3.283886209041245,260.1532641491426
2026-04-01 21:00:00,2026-04-01 13:00:51,SOLAR,Phase_C,246.4,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,246.91699690043876,3.1862703717301244,235.40620519547647
2026-04-01 21:10:00,2026-04-01 13:10:37,SOLAR,Phase_C,248.3,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,246.9600735195122,3.0916991721076577,213.0132082939788
2026-04-01 21:20:00,2026-04-01 13:20:23,SOLAR,Phase_C,248.4,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.0049213367649,3.000077281218807,192.75034347557929
2026-04-01 21:30:00,2026-04-01 13:30:09,SOLAR,Phase_C,248.7,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.05771410747917,2.911312388067488,174.4149820920528
2026-04-01 21:40:00,2026-04-01 13:40:54,SOLAR,Phase_C,248.0,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.087060309188,2.825315101082151,157.82377052953382
2026-04-01 21:50:00,2026-04-01 13:50:40,SOLAR,Phase_C,248.0,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.11549161796097,2.741998853065541,142.81079667237455
2026-04-01 22:00:00,2026-04-01 14:00:26,SOLAR,Phase_C,248.6,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.1617216140305,2.661279809482253,129.22593078198673
2026-04-01 22:10:00,2026-04-01 14:10:11,SOLAR,Phase_C,248.1,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.19094026662927,2.5830767799457126,116.93332419945412
2026-04-01 22:20:00,2026-04-01 14:20:56,SOLAR,Phase_C,248.1,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.21924825081808,2.507311132773666,105.81005085894228
2026-04-01 22:30:00,2026-04-01 14:30:42,SOLAR,Phase_C,247.8,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.2373323063701,2.4339067124881906,95.74487802703923
2026-04-01 22:40:00,2026-04-01 14:40:28,SOLAR,Phase_C,248.6,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.279763449858,2.36278976014269,86.63715397542099
2026-04-01 22:50:00,2026-04-01 14:50:14,SOLAR,Phase_C,247.4,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.2835073253612,2.2938888363643555,78.39580146356758
2026-04-01 23:00:00,2026-04-01 15:00:00,SOLAR,Phase_C,246.9,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.27156608949463,2.227134747006182,70.93840696635775
2026-04-01 23:10:00,2026-04-01 15:10:44,SOLAR,Phase_C,247.4,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.27556504533948,2.162460471307881,64.19039653881734
2026-04-01 23:20:00,2026-04-01 15:20:30,SOLAR,Phase_C,247.0,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.26698513293047,2.0998010924699133,58.08429007666944
2026-04-01 23:30:00,2026-04-01 15:30:16,SOLAR,Phase_C,248.2,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.29603469671983,2.039093730549478,52.55902651529144
2026-04-01 23:40:00,2026-04-01 15:40:02,SOLAR,Phase_C,246.4,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.2681369791376,1.980277477591576,47.55935321906874
2026-04-01 23:50:00,2026-04-01 15:50:47,SOLAR,Phase_C,246.3,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.23799485236844,1.923293334912293,43.035273455038485
2026-04-02 00:00:00,2026-04-01 16:00:32,SOLAR,Phase_C,247.2,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.23681193203848,1.8680841524552487,38.94154642555992
2026-04-02 00:10:00,2026-04-01 16:10:19,SOLAR,Phase_C,243.7,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.1266994019381,1.8145945701457091,35.23723486033793
2026-04-02 00:20:00,2026-04-01 16:20:05,SOLAR,Phase_C,248.9,0.15,0.0,0.0,26187.376,3.673,False,False,True,inactive,247.1819073417201,1.7627709611701914,31.885295643720028
