missing_ratio,active_ratio,n_active_samples,P_mean,P_max,P_std,P_cv,P_maroc,V_mean,V_std,V_range,I_mean,I_std,delta_E,energy_reset_flag,window_start,window_end,window_mid,n_samples,window_valid,z_P_mean,abs_z_P_mean,z_P_max,abs_z_P_max,z_P_std,abs_z_P_std,z_P_cv,abs_z_P_cv,z_P_maroc,abs_z_P_maroc,z_V_mean,abs_z_V_mean,z_V_std,abs_z_V_std,z_V_range,abs_z_V_range,z_I_mean,abs_z_I_mean,z_I_std,abs_z_I_std,z_delta_E,abs_z_delta_E,drift_magnitude,above_tau,persist_count,persistent_alarm,drift_magnitude_deg,P_cv_deg,V_std_deg,I_std_deg,delta_E_deg,degradation_score,HI_raw,HI_smooth,HI_cal,condition_state
0.0,0.5138888888888888,74,1227.9101744900086,2791.7108018164586,776.6511248535998,0.6324983214213288,78.71718662122466,248.32734010777745,0.39582968060306556,1.9374890107422402,3.7548760391675526,2.060687149160339,0.0009999999999998899,0,2026-04-01 10:00:00,2026-04-02 09:50:00,2026-04-01 22:00:00,144,True,-1.2341846324642063,1.2341846324642063,-0.7748058733286696,0.7748058733286696,-1.4320732995662337,1.4320732995662337,-0.20186192747966905,0.20186192747966905,-0.35064370281450696,0.35064370281450696,0.5670279499621178,0.5670279499621178,-0.5778519242687807,0.5778519242687807,0.20784480956366963,0.20784480956366963,-1.0643049239075428,1.0643049239075428,-1.4862189296527892,1.4862189296527892,-0.3871203327101334,0.3871203327101334,0.7530853005198472,False,0,False,0.2687241603519898,0.31016401746205285,0.16997982304316145,0.07931001300456655,0.500000000000111,0.26563560277237636,0.7343643972276237,0.6798952691611689,0.6607346874518688,Good Condition
0.0,0.5138888888888888,74,1223.667831228421,2791.7108018164586,779.6901594905129,0.6371746800523631,77.42650549942165,248.29204314520192,0.36451321038934187,1.8619835867977486,3.7650159927888613,2.0491501587751473,0.0009999999999998899,0,2026-04-01 11:00:00,2026-04-02 10:50:00,2026-04-01 23:00:00,144,True,-1.255181483032028,1.255181483032028,-0.7748058733286696,0.7748058733286696,-1.4055704147596078,1.4055704147596078,-0.05347731567847813,0.05347731567847813,-0.5213931077258005,0.5213931077258005,0.5301509480160429,0.5301509480160429,-0.7690893389519426,0.7690893389519426,0.027302503361661474,0.027302503361661474,-1.0459236766470306,1.0459236766470306,-1.5162378364049494,1.5162378364049494,-0.3871203327101334,0.3871203327101334,0.7532957118742132,False,0,False,0.2688606206899376,0.3569080484104523,0.13297528190714505,0.07138186863526969,0.500000000000111,0.2660251639285831,0.7339748360714169,0.7042453205373518,0.7239509042808031,Good Condition
0.0,0.5138888888888888,74,1213.5233493304931,2791.7108018164586,778.6529243810286,0.641646429109888,79.47796324933252,248.28254997675208,0.35311651869656524,1.7328228132257664,3.7576752878218183,2.052977455928064,0.0009999999999998899,0,2026-04-01 12:00:00,2026-04-02 11:50:00,2026-04-02 00:00:00,144,True,-1.3053900959058131,1.3053900959058131,-0.7748058733286696,0.7748058733286696,-1.4146159591210148,1.4146159591210148,0.08841487017092291,0.08841487017092291,-0.2499974980119044,0.2499974980119044,0.520232825722944,0.520232825722944,-0.838684470216531,0.838684470216531,-0.2815360239031369,0.2815360239031369,-1.0592305731186413,1.0592305731186413,-1.5062793227449496,1.5062793227449496,-0.3871203327101334,0.3871203327101334,0.7660279859049693,False,0,False,0.2771180192619703,0.40160683924980817,0.11950858710783667,0.07401196221768874,0.500000000000111,0.274449081567483,0.7255509184325171,0.7269105883857545,0.7827931820507776,Good Condition
0.0,0.5138888888888888,74,1189.0591439751508,2791.7108018164586,757.9905895406281,0.6374708884278996,75.5719672177332,248.3043731510067,0.38345120099632407,2.049988739161762,3.721350840024365,2.048040521746724,0.0009999999999998899,0,2026-04-01 13:00:00,2026-04-02 12:50:00,2026-04-02 01:00:00,144,True,-1.4264720622704103,1.4264720622704103,-0.7748058733286696,0.7748058733286696,-1.5948085352304147,1.5948085352304147,-0.04407838623697875,0.04407838623697875,-0.7667374477291303,0.7667374477291303,0.5430328963447466,0.5430328963447466,-0.653442449687067,0.653442449687067,0.47684482777284876,0.47684482777284876,-1.125077881844338,1.125077881844338,-1.5191250790369395,1.5191250790369395,-0.3871203327101334,0.3871203327101334,0.846504161108334,False,0,False,0.32931009843036485,0.3598688934964907,0.1553530162963311,0.07061933332362116,0.500000000000111,0.2830302683093838,0.7169697316906162,0.7277357386831773,0.7849353902667883,Good Condition
0.0,0.5138888888888888,74,1143.872156421883,2637.921296783057,696.3351444485555,0.6087525952358094,69.10351998839454,248.35691856186085,0.4408095955316285,2.2625111710383408,3.6402308651222675,1.9941773787662793,0.0009999999999998899,0,2026-04-01 14:00:00,2026-04-02 13:50:00,2026-04-02 02:00:00,144,True,-1.650118374405682,1.650118374405682,-1.535885710860517,1.535885710860517,-2.132494792283486,2.132494792283486,-0.955332873568407,0.955332873568407,-1.6224743888310387,1.6224743888310387,0.5979304591075327,0.5979304591075327,-0.30317720566536055,0.30317720566536055,0.9850108371295296,0.9850108371295296,-1.2721284870175755,1.2721284870175755,-1.659275379290603,1.659275379290603,-0.3871203327101334,0.3871203327101334,1.1909953491699876,False,0,False,0.5527266725244129,0.07280605429346845,0.22312952672653238,0.033604933599307704,0.500000000000111,0.2764534374287665,0.7235465625712335,0.7268812891986816,0.7827171171696692,Good Condition
0.0,0.5138888888888888,74,1137.9276704096424,2484.2627785050963,684.961498822808,0.6019376415851556,65.95525504366465,248.4175595394857,0.5056913644489428,2.2983950838050475,3.594706293557104,1.945275671409429,0.0009999999999998899,0,2026-04-01 15:00:00,2026-04-02 14:50:00,2026-04-02 03:00:00,144,True,-1.679539728785858,1.679539728785858,-2.296317315741327,2.296317315741327,-2.2316823488151716,2.2316823488151716,-1.1715768214094435,1.1715768214094435,-2.0389710406645833,2.0389710406645833,0.6612859799996779,0.6612859799996779,0.09303033826084131,0.09303033826084131,1.0708134725960319,1.0708134725960319,-1.3546533621422172,1.3546533621422172,-1.7865161712263355,1.7865161712263355,-0.3871203327101334,0.3871203327101334,1.3428642647592381,False,0,False,0.6512198532157462,0.0046850162182496815,0.2997958965470405,0.0,0.500000000000111,0.2911401531962295,0.7088598468037706,0.7217803791139108,0.7694744248663925,Good Condition
0.0,0.5138888888888888,74,1220.8087048697475,2860.9309316172003,808.0771809105948,0.6619195759542785,70.91305960952748,248.47836933007696,0.5429471718259274,2.2983950838050475,3.6906167892778714,2.0796571082614785,0.0009999999999998899,0,2026-04-01 16:00:00,2026-04-02 15:50:00,2026-04-02 04:00:00,144,True,-1.269332306104539,1.269332306104539,-0.4322464435987936,0.4322464435987936,-1.1580122100713452,1.1580122100713452,0.7316980872727004,0.7316980872727004,-1.3830831029026958,1.3830831029026958,0.7248178706312286,0.7248178706312286,0.3205369581348202,0.3205369581348202,1.0708134725960319,1.0708134725960319,-1.1807911727711577,1.1807911727711577,-1.4368596587912712,1.4368596587912712,-0.3871203327101334,0.3871203327101334,0.9177556014167924,False,0,False,0.37551956109485934,0.6042535304651981,0.34381854811755425,0.09234604488221591,0.500000000000111,0.38318753691198776,0.6168124630880123,0.6983479045172298,0.7086403686232433,Good Condition
0.0,0.5138888888888888,74,1321.4974500087092,2944.447540272521,914.5483476284687,0.6920545680435379,72.7615211855358,248.55881506063108,0.5991917740463386,2.5284911504137426,3.854574184276713,2.302225356332998,0.0009999999999998899,0,2026-04-01 17:00:00,2026-04-02 16:50:00,2026-04-02 05:00:00,144,True,-0.7709882530226367,0.7709882530226367,-0.01893601040117502,0.01893601040117502,-0.22949595281107799,0.22949595281107799,1.6879055674093733,1.6879055674093733,-1.138542674772853,1.138542674772853,0.8088646878566379,0.8088646878566379,0.6640007088419696,0.6640007088419696,1.6210000995075584,1.6210000995075584,-0.8835766558003963,0.8835766558003963,-0.8577436795124492,0.8577436795124492,-0.3871203327101334,0.3871203327101334,0.82437951114966,False,0,False,0.31496136131285024,0.90547743435953,0.4102789659852104,0.2452934899106343,0.500000000000111,0.4752022503136672,0.5247977496863327,0.6581972707679931,0.6044035795627691,Good Condition
0.0,0.5138888888888888,74,1396.574796839143,2944.447540272521,941.620344654434,0.6742355268843176,77.32892578019916,248.64119464414844,0.6391582808323935,2.5716593166424673,4.021349014517239,2.470734711202611,0.0009999999999998899,0,2026-04-01 18:00:00,2026-04-02 17:50:00,2026-04-02 06:00:00,144,True,-0.39940402816733533,0.39940402816733533,-0.01893601040117502,0.01893601040117502,0.006594156182632623,0.006594156182632623,1.1224930929397832,1.1224930929397832,-0.5343023218664525,0.5343023218664525,0.8949319253756208,0.8949319253756208,0.9080605080313678,0.9080605080313678,1.7242202375889655,1.7242202375889655,-0.5812548202212884,0.5812548202212884,-0.4192873367568556,0.4192873367568556,-0.3871203327101334,0.3871203327101334,0.6360549791128737,False,0,False,0.19282522772329244,0.7273615375397932,0.45750466652981825,0.3610920169422729,0.500000000000111,0.44775668974705757,0.5522433102529425,0.6252519864804583,0.5188729084838252,Good Condition
0.0,0.5138888888888888,74,1448.2337531154312,2944.447540272521,936.2353911054353,0.6464670419709142,80.70518275415115,248.72325434363847,0.6020742426438582,2.5716593166424673,4.175970355841248,2.5794118387485643,0.0009999999999998899,0,2026-04-01 19:00:00,2026-04-02 18:50:00,2026-04-02 07:00:00,144,True,-0.143725663984955,0.143725663984955,-0.01893601040117502,0.01893601040117502,-0.040367073500194944,0.040367073500194944,0.2413767844433079,0.2413767844433079,-0.08764368605671784,0.08764368605671784,0.9806649595230452,0.9806649595230452,0.6816028152969137,0.6816028152969137,1.7242202375889655,1.7242202375889655,-0.30096427720972463,0.30096427720972463,-0.13651267465069414,0.13651267465069414,-0.3871203327101334,0.3871203327101334,0.43119404685143886,False,0,False,0.0599645646999722,0.4497928092630235,0.4136849829169477,0.4357742285120018,0.500000000000111,0.3718433170784113,0.6281566829215888,0.6061740105505293,0.4693437537230585,Good Condition
0.0,0.5208333333333334,75,1464.5872640611954,2944.447540272521,917.9826758635254,0.6267859196667048,75.97783195944635,248.7875318612642,0.4861051953973183,1.7778782582763029,4.285523403665362,2.6016486657271853,0.0019999999999997797,0,2026-04-01 20:00:00,2026-04-02 19:50:00,2026-04-02 08:00:00,144,True,-0.06278638009991011,0.06278638009991011,-0.01893601040117502,0.01893601040117502,-0.1995457822877492,0.1995457822877492,-0.38312101894178724,0.38312101894178724,-0.7130439660849688,0.7130439660849688,1.0478198071250338,1.0478198071250338,-0.026574722827384708,0.026574722827384708,-0.17380318126176875,0.17380318126176875,-0.10237148917507269,0.10237148917507269,-0.07865311047943928,0.07865311047943928,0.9194107901860589,0.9194107901860589,0.33873329626094073,False,0,False,0.0,0.25306388775092054,0.27665225381139796,0.45105523063781355,2.220446049250313e-13,0.19615427444007083,0.8038457255599292,0.625171186301761,0.5186631396608592,Good Condition
0.0,0.5208333333333334,75,1464.5872640611954,2944.447540272521,917.9826758635254,0.6267859196667048,75.97783195944635,248.7875318612642,0.4861051953973183,1.7778782582763029,4.285523403665362,2.6016486657271853,0.0019999999999997797,0,2026-04-01 21:00:00,2026-04-02 20:50:00,2026-04-02 09:00:00,144,True,-0.06278638009991011,0.06278638009991011,-0.01893601040117502,0.01893601040117502,-0.1995457822877492,0.1995457822877492,-0.38312101894178724,0.38312101894178724,-0.7130439660849688,0.7130439660849688,1.0478198071250338,1.0478198071250338,-0.026574722827384708,0.026574722827384708,-0.17380318126176875,0.17380318126176875,-0.10237148917507269,0.10237148917507269,-0.07865311047943928,0.07865311047943928,0.9194107901860589,0.9194107901860589,0.33873329626094073,False,0,False,0.0,0.25306388775092054,0.27665225381139796,0.45105523063781355,2.220446049250313e-13,0.19615427444007083,0.8038457255599292,0.6625778387961445,0.6157761608367611,Good Condition
0.0,0.5208333333333334,75,1464.5872640611954,2944.447540272521,917.9826758635254,0.6267859196667048,75.97783195944635,248.7875318612642,0.4861051953973183,1.7778782582763029,4.285523403665362,2.6016486657271853,0.0019999999999997797,0,2026-04-01 22:00:00,2026-04-02 21:50:00,2026-04-02 10:00:00,144,True,-0.06278638009991011,0.06278638009991011,-0.01893601040117502,0.01893601040117502,-0.1995457822877492,0.1995457822877492,-0.38312101894178724,0.38312101894178724,-0.7130439660849688,0.7130439660849688,1.0478198071250338,1.0478198071250338,-0.026574722827384708,0.026574722827384708,-0.17380318126176875,0.17380318126176875,-0.10237148917507269,0.10237148917507269,-0.07865311047943928,0.07865311047943928,0.9194107901860589,0.9194107901860589,0.33873329626094073,False,0,False,0.0,0.25306388775092054,0.27665225381139796,0.45105523063781355,2.220446049250313e-13,0.19615427444007083,0.8038457255599292,0.7183874339708638,0.7606658538889476,Good Condition
0.0,0.5208333333333334,75,1464.5872640611954,2944.447540272521,917.9826758635254,0.6267859196667048,75.97783195944635,248.7875318612642,0.4861051953973183,1.7778782582763029,4.285523403665362,2.6016486657271853,0.0019999999999997797,0,2026-04-01 23:00:00,2026-04-02 22:50:00,2026-04-02 11:00:00,144,True,-0.06278638009991011,0.06278638009991011,-0.01893601040117502,0.01893601040117502,-0.1995457822877492,0.1995457822877492,-0.38312101894178724,0.38312101894178724,-0.7130439660849688,0.7130439660849688,1.0478198071250338,1.0478198071250338,-0.026574722827384708,0.026574722827384708,-0.17380318126176875,0.17380318126176875,-0.10237148917507269,0.10237148917507269,-0.07865311047943928,0.07865311047943928,0.9194107901860589,0.9194107901860589,0.33873329626094073,False,0,False,0.0,0.25306388775092054,0.27665225381139796,0.45105523063781355,2.220446049250313e-13,0.19615427444007083,0.8038457255599292,0.7687079170322612,0.8913050266365447,Good Condition
0.0,0.5208333333333334,75,1464.5872640611954,2944.447540272521,917.9826758635254,0.6267859196667048,75.97783195944635,248.7875318612642,0.4861051953973183,1.7778782582763029,4.285523403665362,2.6016486657271853,0.0019999999999997797,0,2026-04-02 00:00:00,2026-04-02 23:50:00,2026-04-02 12:00:00,144,True,-0.06278638009991011,0.06278638009991011,-0.01893601040117502,0.01893601040117502,-0.1995457822877492,0.1995457822877492,-0.38312101894178724,0.38312101894178724,-0.7130439660849688,0.7130439660849688,1.0478198071250338,1.0478198071250338,-0.026574722827384708,0.026574722827384708,-0.17380318126176875,0.17380318126176875,-0.10237148917507269,0.10237148917507269,-0.07865311047943928,0.07865311047943928,0.9194107901860589,0.9194107901860589,0.33873329626094073,False,0,False,0.0,0.25306388775092054,0.27665225381139796,0.45105523063781355,2.220446049250313e-13,0.19615427444007083,0.8038457255599292,0.8038457255599292,0.9825278042998109,Good Condition
0.0,0.5208333333333334,75,1464.5872640611954,2944.447540272521,917.9826758635254,0.6267859196667048,75.97783195944635,248.7875318612642,0.4861051953973183,1.7778782582763029,4.285523403665362,2.6016486657271853,0.0019999999999997797,0,2026-04-02 01:00:00,2026-04-03 00:50:00,2026-04-02 13:00:00,144,True,-0.06278638009991011,0.06278638009991011,-0.01893601040117502,0.01893601040117502,-0.1995457822877492,0.1995457822877492,-0.38312101894178724,0.38312101894178724,-0.7130439660849688,0.7130439660849688,1.0478198071250338,1.0478198071250338,-0.026574722827384708,0.026574722827384708,-0.17380318126176875,0.17380318126176875,-0.10237148917507269,0.10237148917507269,-0.07865311047943928,0.07865311047943928,0.9194107901860589,0.9194107901860589,0.33873329626094073,False,0,False,0.0,0.25306388775092054,0.27665225381139796,0.45105523063781355,2.220446049250313e-13,0.19615427444007083,0.8038457255599292,0.8038457255599292,0.9825278042998109,Good Condition
0.0,0.5208333333333334,75,1464.5872640611954,2944.447540272521,917.9826758635254,0.6267859196667048,75.97783195944635,248.7875318612642,0.4861051953973183,1.7778782582763029,4.285523403665362,2.6016486657271853,0.0019999999999997797,0,2026-04-02 02:00:00,2026-04-03 01:50:00,2026-04-02 14:00:00,144,True,-0.06278638009991011,0.06278638009991011,-0.01893601040117502,0.01893601040117502,-0.1995457822877492,0.1995457822877492,-0.38312101894178724,0.38312101894178724,-0.7130439660849688,0.7130439660849688,1.0478198071250338,1.0478198071250338,-0.026574722827384708,0.026574722827384708,-0.17380318126176875,0.17380318126176875,-0.10237148917507269,0.10237148917507269,-0.07865311047943928,0.07865311047943928,0.9194107901860589,0.9194107901860589,0.33873329626094073,False,0,False,0.0,0.25306388775092054,0.27665225381139796,0.45105523063781355,2.220446049250313e-13,0.19615427444007083,0.8038457255599292,0.8038457255599292,0.9825278042998109,Good Condition
0.0,0.5208333333333334,75,1464.5872640611954,2944.447540272521,917.9826758635254,0.6267859196667048,75.97783195944635,248.7875318612642,0.4861051953973183,1.7778782582763029,4.285523403665362,2.6016486657271853,0.0019999999999997797,0,2026-04-02 03:00:00,2026-04-03 02:50:00,2026-04-02 15:00:00,144,True,-0.06278638009991011,0.06278638009991011,-0.01893601040117502,0.01893601040117502,-0.1995457822877492,0.1995457822877492,-0.38312101894178724,0.38312101894178724,-0.7130439660849688,0.7130439660849688,1.0478198071250338,1.0478198071250338,-0.026574722827384708,0.026574722827384708,-0.17380318126176875,0.17380318126176875,-0.10237148917507269,0.10237148917507269,-0.07865311047943928,0.07865311047943928,0.9194107901860589,0.9194107901860589,0.33873329626094073,False,0,False,0.0,0.25306388775092054,0.27665225381139796,0.45105523063781355,2.220446049250313e-13,0.19615427444007083,0.8038457255599292,0.8038457255599292,0.9825278042998109,Good Condition
0.0,0.5208333333333334,75,1464.5872640611954,2944.447540272521,917.9826758635254,0.6267859196667048,75.97783195944635,248.7875318612642,0.4861051953973183,1.7778782582763029,4.285523403665362,2.6016486657271853,0.0019999999999997797,0,2026-04-02 04:00:00,2026-04-03 03:50:00,2026-04-02 16:00:00,144,True,-0.06278638009991011,0.06278638009991011,-0.01893601040117502,0.01893601040117502,-0.1995457822877492,0.1995457822877492,-0.38312101894178724,0.38312101894178724,-0.7130439660849688,0.7130439660849688,1.0478198071250338,1.0478198071250338,-0.026574722827384708,0.026574722827384708,-0.17380318126176875,0.17380318126176875,-0.10237148917507269,0.10237148917507269,-0.07865311047943928,0.07865311047943928,0.9194107901860589,0.9194107901860589,0.33873329626094073,False,0,False,0.0,0.25306388775092054,0.27665225381139796,0.45105523063781355,2.220446049250313e-13,0.19615427444007083,0.8038457255599292,0.8038457255599292,0.9825278042998109,Good Condition
